SAMPLE_ACC,SAMPLE_DESCRIPTION,DESCRIPTION,SITE_DESCRIPTION,REGION,HABITAT_NAME,biome_label,biome_id,environmental_material_label,environmental_material_id,environmental_feature_label,environmental_feature_id,suggest new terms
CAM_SMPL_001205,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001206,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001207,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001208,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001209,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001210,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001211,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001212,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001213,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001214,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001215,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001216,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001217,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001218,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001219,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001220,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001221,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001222,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001223,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001224,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001225,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001226,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001227,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001228,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001229,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001230,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001231,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001232,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001233,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001234,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001235,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001236,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001237,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001238,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001239,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001240,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001241,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001242,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001243,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001244,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001245,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001246,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001247,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001395,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001396,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001397,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001398,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001399,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001400,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001401,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001402,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001403,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001404,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001405,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001406,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001407,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001408,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001409,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001410,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001411,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001412,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001413,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001414,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001415,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001416,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001417,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001418,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001419,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001420,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001421,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001422,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001423,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001424,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001425,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001426,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001427,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001428,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001429,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001430,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001431,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001432,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001433,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001434,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001435,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001436,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001437,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001438,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001439,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001440,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001441,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001442,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001443,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001444,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001445,,,,Sydney,marine habitat,marine biome,ENVO:00000447,,,bay,ENVO:00000032,
CAM_SMPL_001446,,,,Sydney,marine habitat,marine biome,ENVO:00000447,,,bay,ENVO:00000032,
CAM_SMPL_001447,,,,Sydney,marine habitat,marine biome,ENVO:00000447,,,bay,ENVO:00000032,
CAM_SMPL_001448,,,,Sydney,marine habitat,marine biome,ENVO:00000447,,,bay,ENVO:00000032,
CAM_SMPL_001449,,,,Sydney,marine habitat,marine biome,ENVO:00000447,,,bay,ENVO:00000032,
CAM_SMPL_001450,,,,Sydney,marine habitat,marine biome,ENVO:00000447,,,bay,ENVO:00000032,
CAM_SMPL_001451,,,,Goteborg,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001452,,,,Goteborg,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001453,,,,Goteborg,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001454,,,,Goteborg,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001455,,,,Goteborg,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001456,,,,Goteborg,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001457,,,,Goteborg,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001458,,,,Goteborg,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001459,,,,Georgia,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001460,,,,Georgia,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001461,,,,Georgia,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001462,,,,Georgia,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001463,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001464,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001465,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001466,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001467,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001468,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001469,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001470,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001471,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001472,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001473,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001474,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001475,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001476,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001477,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001478,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001479,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001480,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001481,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001482,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001483,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001484,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001485,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001486,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001487,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001488,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001489,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001490,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001491,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001492,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001493,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001494,,,,Oregon Coast,marine habitat,marine biome,ENVO:00000447,,,coast,ENVO:00000303,
CAM_SMPL_001495,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001496,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001497,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001498,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001499,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001500,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001501,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001502,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001503,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001504,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001505,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001506,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001507,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001508,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001509,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001510,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001511,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001512,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001513,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001514,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001515,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001516,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001517,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001518,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001519,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001520,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001521,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001522,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001523,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001535,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001536,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001537,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001538,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001539,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001540,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001541,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001542,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001543,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001544,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001545,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001546,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001547,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001548,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001549,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001555,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001556,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001557,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001558,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001559,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001560,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001561,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001562,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001563,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001564,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001565,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001566,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001567,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001568,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001569,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001570,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001571,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001572,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001573,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001574,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001575,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001576,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001577,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001578,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001579,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001580,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001581,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001582,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001583,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001584,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001585,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001586,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001587,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001588,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001589,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001590,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001591,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001592,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001593,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001594,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001595,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001662,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001663,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001664,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001665,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001666,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001667,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001668,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001669,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001670,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001671,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001672,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001673,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001691,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001692,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001693,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001694,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001695,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001696,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001697,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001698,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001699,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001715,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001715,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001715,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001715,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001715,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001715,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001715,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001715,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001735,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001736,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001737,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001738,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001739,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001740,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001741,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001742,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001743,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001744,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001745,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001746,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001747,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001748,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001749,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001750,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
CAM_SMPL_001751,,,,,marine habitat,marine biome,ENVO:00000447,,,,,
